scenario_id,scenario_label,scenario_description,tau_quantile,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,n_rep,tau_mean,tau_sd,censor_rate_emp_mean,admin_mass_emp_mean,coverage_mean,coverage_sd,length_mean,length_sd,tcrit,coverage_se,length_se,coverage_ci_low,coverage_ci_high,length_ci_low,length_ci_high,target_coverage,abs_cov_error
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.99,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,7.579381621460917,0.47138518687084263,0.20547619047619048,0.0025952380952380953,0.8986111111111111,0.01742022503018176,7.111495112019226,0.4648610997078491,2.0452296421327034,0.003180483401948888,0.08487163680554904,0.8921062921811342,0.905115930041088,6.937913124648196,7.285077099390255,0.9,0.001388888888888884
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.99,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,7.579381621460917,0.47138518687084263,0.20547619047619048,0.0025952380952380953,0.915,0.013152509484776144,7.185532430326762,0.4675708808499056,2.0452296421327034,0.0024013087108708483,0.0853663728913512,0.9100887722446155,0.9199112277553846,7.010938594048017,7.360126266605507,0.9,0.015000000000000013
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.99,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,correct,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,7.579381621460917,0.47138518687084263,0.20547619047619048,0.0025952380952380953,0.9012222222222223,0.012081566127873122,7.111430084801331,0.46643732756681977,2.0452296421327034,0.002205782099408818,0.08515941532359114,0.8967108912884256,0.9057335531560189,6.9372595242748325,7.285600645327829,0.9,0.0012222222222222356
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.99,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,7.579381621460917,0.47138518687084263,0.20547619047619048,0.0025952380952380953,0.9433888888888888,0.0095239497800290885,7.2075435617023995,0.4679311382240707,2.0452296421327034,0.0017388273770227655,0.08543214658813046,0.93983258759485,0.9469451901829277,7.032815203109329,7.38227192029547,0.9,0.04338888888888881
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.9007222222222222,0.019141954750574786,1.1866081361215637,0.0349820902753868,2.0452296421327034,0.003494826803877662,0.006386826650837152,0.8935744988488117,0.9078699455956327,1.1735456089361085,1.1996706633070189,0.9,7.222222222221797e-4
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.8959444444444444,0.019984109268214423,1.167156856709371,0.03799516858099496,2.0452296421327034,0.0036485824792830326,0.006936936969340831,0.8884822554060487,0.9034066334828401,1.152969227594069,1.181344485824673,0.9,0.00405555555555559
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.9,0.016597557868646372,1.179714712391574,0.03953048696950225,2.0452296421327034,0.0030302856147183285,0.007217246474120139,0.8938023700366498,0.9061976299633503,1.1649537859681258,1.1944756388150224,0.9,0
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.9055555555555556,0.016290780443505244,1.1945964050999427,0.0352961341976312,2.0452296421327034,0.002974275976090612,0.0064441629642573725,0.8994724781653719,0.9116386329457392,1.1814166119867098,1.2077761982131756,0.9,0.005555555555555536
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.9033888888888889,0.016332766430071154,1.181315901686291,0.03199785933836461,2.0452296421327034,0.0029819415334043646,0.005841983117166542,0.8972901336736636,0.9094876441041142,1.1693677046462232,1.193264098726359,0.9,0.0033888888888888857
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.7,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,1.564450808958702,0.03481862703921967,0.4091666666666667,0.2114047619047619,0.9123333333333333,0.015228778966557376,1.2018209750463327,0.03335877545066699,2.0452296421327034,0.002780381921081229,0.006090451268359958,0.9066468138118882,0.9180198528547785,1.189364603578318,1.2142773465143473,0.9,0.012333333333333307
