scenario_id,scenario_label,scenario_description,tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,3,28260417,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,correct,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6304985666026546,0.4092857142857143,0.2007142857142857,0.9016666666666666,1.1696141114385394,0.2290540479355921
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,3,28260417,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6304985666026546,0.4092857142857143,0.2007142857142857,0.8683333333333333,1.1261811077696167,0.24348014417250174
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,3,28260417,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6304985666026546,0.4092857142857143,0.2007142857142857,0.8933333333333333,1.2023332927402284,0.16770095312941882
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,3,28260417,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,correct,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6304985666026546,0.4092857142857143,0.2007142857142857,0.885,1.149307998928099,0.239145942370816
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,3,28260417,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6304985666026546,0.4092857142857143,0.2007142857142857,0.915,1.1999494852881494,0.20786540413327134
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,4,28260418,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.4917154439891849,0.4257142857142857,0.21357142857142858,0.8916666666666667,1.0928990563189553,0.17399254050650206
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,4,28260418,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,correct,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.4917154439891849,0.4257142857142857,0.21357142857142858,0.8933333333333333,1.0601768585445774,0.22756580352350916
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,4,28260418,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.4917154439891849,0.4257142857142857,0.21357142857142858,0.8833333333333333,1.0539776384350492,0.21841342801360847
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,4,28260418,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.4917154439891849,0.4257142857142857,0.21357142857142858,0.9,1.1064469352156296,0.1655156191001083
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,4,28260418,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,correct,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.4917154439891849,0.4257142857142857,0.21357142857142858,0.8933333333333333,1.0579453303036896,0.22863530860949116
